date,stock_id,type,value,origin_name,stock_name,industry
2019-12-31,1109,IncomeFromContinuingOperations,455165000.0,繼續營業單位本期淨利（淨損）,信大,水泥工業
2019-12-31,1109,IncomeAfterTaxes,455165000.0,本期淨利（淨損）,信大,水泥工業
2019-12-31,1109,TotalConsolidatedProfitForThePeriod,405700000.0,本期綜合損益總額,信大,水泥工業
2019-12-31,1109,Revenue,2202466000.0,營業收入,信大,水泥工業
2019-12-31,1109,CostOfGoodsSold,1445981000.0,營業成本,信大,水泥工業
2019-12-31,1109,GrossProfit,756485000.0,營業毛利（毛損）淨額,信大,水泥工業
2019-12-31,1109,OperatingIncome,570988000.0,營業利益（損失）,信大,水泥工業
2019-12-31,1109,TotalNonoperatingIncomeAndExpense,35189000.0,營業外收入及支出,信大,水泥工業
2019-12-31,1109,OtherComprehensiveIncome,-49465000.0,其他綜合損益（淨額）,信大,水泥工業
2019-12-31,1109,EquityAttributableToOwnersOfParent,323081000.0,淨利（淨損）歸屬於母公司業主,信大,水泥工業
2019-12-31,1109,NoncontrollingInterests,132084000.0,淨利（淨損）歸屬於非控制權益,信大,水泥工業
2020-03-31,1109,OperatingExpenses,105863000.0,營業費用,信大,水泥工業
2020-03-31,1109,TAX,51037000.0,所得稅費用（利益）,信大,水泥工業
2020-03-31,1109,EPS,0.27,基本每股盈餘（元）,信大,水泥工業
2020-03-31,1109,PreTaxIncome,188207000.0,稅前淨利（淨損）,信大,水泥工業
2020-03-31,1109,IncomeFromContinuingOperations,137170000.0,繼續營業單位本期淨利（淨損）,信大,水泥工業
2020-03-31,1109,IncomeAfterTaxes,137170000.0,本期淨利（淨損）,信大,水泥工業
2020-03-31,1109,TotalConsolidatedProfitForThePeriod,79206000.0,本期綜合損益總額,信大,水泥工業
2020-03-31,1109,Revenue,1165580000.0,營業收入,信大,水泥工業
2020-03-31,1109,CostOfGoodsSold,842433000.0,營業成本,信大,水泥工業
2020-03-31,1109,GrossProfit,323147000.0,營業毛利（毛損）淨額,信大,水泥工業
2020-03-31,1109,OperatingIncome,217284000.0,營業利益（損失）,信大,水泥工業
2020-03-31,1109,TotalNonoperatingIncomeAndExpense,-29077000.0,營業外收入及支出,信大,水泥工業
2020-03-31,1109,OtherComprehensiveIncome,-57964000.0,其他綜合損益（淨額）,信大,水泥工業
2020-03-31,1109,EquityAttributableToOwnersOfParent,91341000.0,淨利（淨損）歸屬於母公司業主,信大,水泥工業
2020-03-31,1109,NoncontrollingInterests,45829000.0,淨利（淨損）歸屬於非控制權益,信大,水泥工業
2020-06-30,1109,OperatingExpenses,134414000.0,營業費用,信大,水泥工業
2020-06-30,1109,TAX,304326000.0,所得稅費用（利益）,信大,水泥工業
2020-06-30,1109,EPS,0.66,基本每股盈餘（元）,信大,水泥工業
2020-06-30,1109,PreTaxIncome,644601000.0,稅前淨利（淨損）,信大,水泥工業
2020-06-30,1109,IncomeFromContinuingOperations,340275000.0,繼續營業單位本期淨利（淨損）,信大,水泥工業
2020-06-30,1109,IncomeAfterTaxes,340275000.0,本期淨利（淨損）,信大,水泥工業
2020-06-30,1109,TotalConsolidatedProfitForThePeriod,274907000.0,本期綜合損益總額,信大,水泥工業
2020-06-30,1109,Revenue,2090368000.0,營業收入,信大,水泥工業
2020-06-30,1109,CostOfGoodsSold,1334163000.0,營業成本,信大,水泥工業
2020-06-30,1109,GrossProfit,756205000.0,營業毛利（毛損）淨額,信大,水泥工業
2020-06-30,1109,OperatingIncome,621791000.0,營業利益（損失）,信大,水泥工業
2020-06-30,1109,TotalNonoperatingIncomeAndExpense,22810000.0,營業外收入及支出,信大,水泥工業
2020-06-30,1109,OtherComprehensiveIncome,-65368000.0,其他綜合損益（淨額）,信大,水泥工業
2020-06-30,1109,EquityAttributableToOwnersOfParent,225532000.0,淨利（淨損）歸屬於母公司業主,信大,水泥工業
2020-06-30,1109,NoncontrollingInterests,114743000.0,淨利（淨損）歸屬於非控制權益,信大,水泥工業
2020-09-30,1109,OperatingExpenses,123312000.0,營業費用,信大,水泥工業
2020-09-30,1109,TAX,114122000.0,所得稅費用（利益）,信大,水泥工業
2020-09-30,1109,EPS,0.79,基本每股盈餘（元）,信大,水泥工業
2020-09-30,1109,PreTaxIncome,492932000.0,稅前淨利（淨損）,信大,水泥工業
2020-09-30,1109,IncomeFromContinuingOperations,378810000.0,繼續營業單位本期淨利（淨損）,信大,水泥工業
2020-09-30,1109,IncomeAfterTaxes,378810000.0,本期淨利（淨損）,信大,水泥工業
2020-09-30,1109,TotalConsolidatedProfitForThePeriod,460455000.0,本期綜合損益總額,信大,水泥工業
2020-09-30,1109,Revenue,1957481000.0,營業收入,信大,水泥工業
2020-09-30,1109,CostOfGoodsSold,1364436000.0,營業成本,信大,水泥工業
2020-09-30,1109,GrossProfit,593045000.0,營業毛利（毛損）淨額,信大,水泥工業
2020-09-30,1109,OperatingIncome,469733000.0,營業利益（損失）,信大,水泥工業
